     x      y    phi  delta     xf     yf   phif passos Erro estacionamento Erro distancia
 66.22  10.71 211.02   1.00  50.00  95.29  90.00  93.00 148.54   1.08
 45.49  65.06 235.59   1.00  50.08 100.02  82.27  40.00 157.33   1.13
 11.07  60.38 -84.10   1.00  50.24  95.23  90.65  74.00 182.45   1.41
  9.12  90.57 107.14   1.00  15.89 100.20  45.22  12.00  63.03   1.02
 64.42  23.59 133.41   1.00  50.00  95.12  90.00  76.00  84.91   1.04
  7.90  64.58 -26.53   1.00  48.76 100.10  74.33  62.00 114.47   1.15
 61.89  97.03 150.91   1.00  58.28 100.45 129.42   5.00  22.05   1.01
 33.18  45.79 -81.02   1.00  50.00  95.79  90.01  62.00 178.98   1.18
 52.31  98.92 170.41   1.00  50.80 100.17 129.56   2.00  40.89   1.02
 39.69  59.07 116.34   1.00  50.21  99.63  86.03  42.00  51.71   1.00
 50.77  14.55  14.74   1.00  50.00  95.26  90.00  82.00 110.35   1.02
 50.11  14.19  56.30   1.00  50.00  95.94  90.00  82.00  88.42   1.00
 59.31  80.94  79.42   1.00  50.04 100.52  99.10  22.00  29.27   1.02
 67.41  75.72 -24.44   1.00  54.66 100.54 128.49  32.00 155.46   1.15
 61.96  76.99  61.59   1.00  50.20 100.56 100.73  27.00  47.18   1.02
 43.90  48.88 -11.94   1.00  50.00  95.04  90.00  49.00 112.07   1.05
 83.29  50.15 -53.02   1.00  50.02  95.84  89.12  71.00 152.96   1.26
 36.44  82.08 -45.78   1.00  49.07 100.12  76.10  25.00 123.85   1.14
 64.94  73.66 165.84   1.00  49.83  96.92  93.04  29.00  77.90   1.05
 10.53  95.86  62.53   1.00  14.36 100.46  45.99   6.00  17.59   1.00
 56.01   9.88  83.92   1.00  50.00  95.53  90.00  87.00  86.08   1.01
 15.36  30.85 -42.87   1.00  50.00  95.26  90.04  88.00 151.71   1.20
 34.35  66.31  95.83   1.00  46.23 100.28  73.67  36.00  42.26   1.00
 79.67  57.66 -65.93   1.00  49.81  95.85  90.07  61.00 163.36   1.26
 24.85  90.87 230.22   1.00  25.42 100.03  46.61  14.00 183.84   1.53
 98.98  32.37 265.47   1.00  50.00  95.72  90.00 118.00 192.88   1.47
 61.39  65.21 126.48   1.00  50.00  95.83  88.80  34.00  49.88   1.04
 79.78  61.04  45.81   1.00  49.83  97.44  93.17  51.00  66.82   1.08
 17.46   5.99 -35.15   1.00  50.00  95.62  90.00 110.00 157.34   1.15
 38.34   1.31 257.53   1.00  35.87  -0.03 183.58   3.00  74.01   1.07
 31.82  95.56 -79.57   1.00  42.27 100.52  61.03  16.00 141.08   1.38
 39.72  27.78  40.27   1.00  50.00  95.58  90.00  70.00  84.71   1.02
 78.05  44.57 -69.37   1.00  50.02  95.06  90.30  72.00 169.79   1.25
  4.80  53.08 186.04   1.00  39.00 100.60  60.19  62.00 138.80   1.06
 61.46  93.24 191.37   1.00  52.47 100.14 117.93  12.00  74.30   1.06
 75.49  32.62  97.91   1.00  50.00  95.57  89.97  73.00  68.38   1.07
 64.56  51.12 148.36   1.00  50.00  95.36  90.18  49.00  74.52   1.05
 23.13  98.26 -59.07   1.00  38.34 100.87  61.54  21.00 121.59   1.36
 41.27  98.53  84.69   1.00  41.87 100.44  72.53   2.00  12.33   1.00
 61.19   1.12 186.68   1.00  50.00  95.87  90.00 100.00 135.82   1.05
 74.16  21.73  53.04   1.00  50.00  95.93  90.01  83.00  86.34   1.06
 26.26   7.86 -10.76   1.00  50.00  95.43  90.00  98.00 135.59   1.08
 48.50  51.53 212.04   1.00  49.99  95.57  89.73  48.00 130.01   1.09
 41.32  40.22 252.97   1.00  50.03  95.25  91.95  62.00 170.39   1.11
 33.51  13.38 160.36   1.00  50.00  95.01  90.02  85.00 109.01   1.02
 92.28  48.75  92.05   1.00  50.03  95.63  90.01  74.00  63.14   1.17
  0.46  18.85 190.67   1.00  -0.51  19.08 166.56   1.00  24.14   1.00
 61.08  79.25 211.64   1.00  49.79  95.72  89.78  23.00 123.49   1.15
 68.74   8.14 200.21   1.00  50.00  95.06  90.00  96.00 141.61   1.08
 13.48  56.99 116.89   1.00  43.97 100.70  60.19  54.00  77.82   1.01
  1.61  93.48 131.32   1.00   4.59 100.48  48.75   8.00  82.92   1.05
 66.86  42.18 163.00   1.00  50.00  95.70  89.97  60.00  92.09   1.07
 47.07  40.89 265.91   1.00  50.00  95.50  89.94  63.00 184.27   1.15
 48.53  11.73 218.91   1.00  50.00  95.13  90.00  88.00 153.55   1.05
 34.20  31.64  45.91   1.00  50.00  95.91  90.05  68.00  79.56   1.03
 86.99  53.14 -80.94   1.00  49.95  95.27  88.04  74.00 178.05   1.32
 24.84  72.37  65.66   1.00  43.25 100.77  60.03  34.00  34.31   1.00
 26.15  18.94 -12.79   1.00  50.00  95.16  89.99  87.00 130.17   1.09
 49.49   3.30  44.14   1.00  50.00  95.91  90.00  93.00 103.34   1.00
 35.67  27.47   5.18   1.00  50.00  95.51  90.00  72.00 109.67   1.04
 74.45  13.17 199.11   1.00  50.00  95.18  90.00  97.00 138.67   1.13
 30.44  34.28 147.36   1.00  49.97  95.20  89.94  66.00  85.96   1.03
  3.90  77.21 158.43   1.00  21.53 100.61  45.00  31.00 117.15   1.06
 92.72   6.20 157.49   1.00  50.00  95.28  90.00 121.00 119.65   1.22
 72.57  84.65 109.37   1.00  59.20 100.71 128.49  21.00  28.32   1.01
 84.24   4.89 183.17   1.00  50.00  95.61  90.00 115.00 134.47   1.19
 67.60  87.44  29.14   1.00  62.15 100.19 128.48  15.00 100.30   1.08
 51.85  45.39 -25.38   1.00  50.00  95.33  89.98  54.00 125.72   1.08
 84.74   4.64  98.49   1.00  50.00  95.33  90.00 110.00  97.48   1.13
 23.27  90.33 104.85   1.00  30.80 100.64  46.78  13.00  59.46   1.02
  9.87  85.71 -74.61   1.00  45.08 100.72  60.03  51.00 139.98   1.33
 14.20  21.75 189.89   1.00  50.08  95.47  92.42  87.00 127.36   1.06
 35.76   2.53 210.16   1.00  50.00  95.58  90.00  98.00 152.64   1.04
 36.32  78.86 226.68   1.00  39.64 100.45  69.32  26.00 158.87   1.19
 67.65  54.52 233.60   1.00  50.00  95.44  90.06  52.00 150.30   1.17
  9.95   9.09 -77.67   1.00  50.00  95.40  90.00 124.00 192.79   1.30
 32.42  16.61 269.31   1.00  50.00  95.34  90.03  91.00 196.60   1.13
 41.55  75.43 159.59   1.00  47.13 100.12  77.12  26.00  86.27   1.03
 77.06  91.23  21.84   1.00  73.44 100.25 143.25  11.00 121.80   1.13
 20.47   7.29 121.39   1.00  50.00  95.68  90.01  97.00  98.34   1.04
 54.25  64.41 125.28   1.00  50.00  95.48  90.22  32.00  47.04   1.02
 45.00  16.26 185.37   1.00  50.00  95.26  90.00  81.00 123.95   1.02
 98.33  14.31 207.97   1.00  50.00  95.04  90.00 121.00 150.90   1.29
 88.11   7.05  82.03   1.00  50.00  95.23  90.00 111.00  96.40   1.16
 73.88  73.37 203.85   1.00  49.79  97.56  92.70  39.00 116.27   1.14
 53.35  56.08  34.75   1.00  50.01  95.21  90.30  40.00  68.03   1.02
 55.08   2.11 175.24   1.00  50.00  95.10  90.00  95.00 126.24   1.02
 83.40  83.63 -78.08   1.00  59.03 100.33 128.70  42.00 208.88   1.42
 91.22   9.49 216.33   1.00  50.00  95.59  90.00 120.00 158.34   1.26
 52.22   1.64 -43.50   1.00  50.00  95.15  90.00  99.00 163.01   1.06
 59.32  72.18 -76.67   1.00  49.85 100.85  94.27  38.00 173.58   1.26
 17.62  23.24 167.40   1.00  49.99  95.48  91.27  83.00 109.83   1.05
 77.06  58.94 224.26   1.00  50.02  95.34  90.29  57.00 141.43   1.26
 45.40  98.39   3.59   1.00  47.84 100.01  48.59   3.00  45.10   1.02
 69.07  59.67  10.56   1.00  49.85  97.74  94.39  45.00  94.05   1.06
 27.92  68.38 202.06   1.00  42.99 100.34  60.20  39.00 146.20   1.10
  7.62  36.94 200.25   1.00  48.31 100.47  74.48  80.00 146.66   1.06
 95.83  99.37  63.21   1.00  95.86 100.37  88.25   1.00  25.07   1.00
 43.32  33.84  73.68   1.00  50.00  95.97  90.00  63.00  64.58   1.01
 77.00  75.57 267.26   1.00  49.92  95.04  88.05  52.00 182.29   1.56
 20.31  37.54 165.12   1.00  50.20  96.95  85.94  69.00 103.41   1.04
 16.35  32.40 201.24   1.00  50.20  97.32  85.68  78.00 136.80   1.07
 21.90  32.84  76.32   1.00  49.99  95.80  91.24  71.00  70.54   1.03
 35.23   7.35  91.87   1.00  50.00  95.17  90.00  90.00  89.07   1.01
 27.42  56.76 -80.10   1.00  49.98  95.85  90.85  61.00 176.80   1.35
 61.37  42.36 142.31   1.00  50.00  95.86  89.99  57.00  75.68   1.04
 30.61  29.08  64.99   1.00  50.00  95.35  89.99  71.00  73.43   1.03
 55.03  12.25 -43.05   1.00  50.00  95.01  90.00  88.00 156.77   1.06
 22.88  10.69 -56.51   1.00  50.00  95.10  90.00 105.00 171.24   1.18
 18.86  68.35 104.93   1.00  40.78 100.13  60.05  39.00  59.21   1.01
 52.14  94.18 139.50   1.00  49.83 100.73  97.82   7.00  42.26   1.01
 71.86  42.44  -0.59   1.00  50.03  95.27  90.20  62.00 107.29   1.08
 93.60  80.21 184.19   1.00  50.44 100.18 103.08  54.00  94.02   1.14
  6.18  90.67 146.03   1.00  11.07 100.65  45.60  12.00 101.04   1.08
 94.79  54.52  19.91   1.00  49.88  95.27  87.85  72.00  91.06   1.19
  8.85  42.15  42.31   1.00  49.70 100.77  77.44  73.00  79.61   1.02
 85.25  98.39 -70.61   1.00  89.44 100.60  99.08   7.00 169.76   1.48
 35.71  99.91  59.41   1.00  36.20 100.78  60.72   1.00   1.65   1.00
 38.06  10.46 122.26   1.00  50.00  95.59  90.00  87.00  91.82   1.01
 14.63  37.66 247.09   1.00  49.55 100.49  76.83  80.00 184.81   1.11
 70.04  24.29 177.16   1.00  50.00  95.01  90.00  80.00 114.02   1.09
 32.66  37.00  87.41   1.00  50.25  95.19  89.66  61.00  60.84   1.00
 20.06  28.76  15.33   1.00  50.00  95.38  89.95  80.00 104.42   1.10
 42.98  47.81 245.49   1.00  50.09  95.71  92.48  54.00 160.49   1.12
 83.62  29.00 254.91   1.00  50.00  95.75  90.00 102.00 181.05   1.36
 72.30  86.48  98.37   1.00  61.31 100.59 128.49  18.00  35.03   1.01
  5.28  96.00 151.99   1.00   5.41 100.59  63.83   5.00  88.28   1.09
  6.55  97.91  16.14   1.00  14.23 100.14  16.14   8.00   8.00   1.00
 94.99  17.34 -89.67   1.00  50.00  95.12  90.00 119.00 200.89   1.32
 87.85  85.05  31.11   1.00  60.36 100.56 129.97  36.00 103.78   1.14
  9.83  62.81  54.15   1.00  40.43 100.61  60.07  49.00  48.99   1.01
 92.81  88.06 132.87   1.00  56.51 100.73 128.50  41.00  38.69   1.07
 89.39  20.91   2.99   1.00  50.00  95.11  90.00 101.00 120.95   1.20
  0.41   9.05 124.50   1.00  50.01  95.10  91.58 103.00 104.64   1.04
 29.93  77.54 141.26   1.00  40.94 100.41  60.30  26.00  84.84   1.02
 17.95  28.33 -41.09   1.00  50.00  95.12  90.03  88.00 150.60   1.19
 56.35  14.43 218.18   1.00  50.00  95.67  90.00  86.00 151.89   1.06
  3.04  85.03  -6.19   1.00  37.88 100.38  61.43  41.00  77.60   1.08
 75.49   5.64 164.75   1.00  50.00  95.52  90.00 104.00 119.65   1.11
 18.41  99.46  96.01   1.00  18.60 100.44  78.89   1.00  17.15   1.00
 53.82  27.15  46.17   1.00  50.00  95.42  90.00  69.00  81.21   1.01
 51.21  51.54  78.82   1.00  50.00  95.41  90.00  44.00  45.29   1.00
 15.42  21.51 142.26   1.00  49.98  95.59  90.79  85.00  96.59   1.04
 60.61  18.23 222.37   1.00  50.00  95.07  90.00  84.00 153.42   1.08
 52.77  97.45  12.77   1.00  54.81 100.63  81.98   4.00  69.31   1.06
 94.91  60.76 189.54   1.00  50.03  95.09  89.46  70.00 114.93   1.24
  6.35  59.12 233.91   1.00  35.95 100.85  60.03  58.00 181.26   1.13
 50.98  53.28 197.49   1.00  50.00  95.76  90.04  45.00 115.54   1.06
 65.51  46.31 110.63   1.00  50.00  95.60  90.05  54.00  55.62   1.04
 74.30  51.43 -46.52   1.00  49.98  95.48  88.30  60.00 143.90   1.19
 26.81  92.49 122.18   1.00  30.77 100.19  47.43   9.00  75.26   1.04
 53.92  93.73   2.03   1.00  54.53 100.42 121.14   8.00 119.31   1.19
 91.19  55.71 175.93   1.00  50.02  95.54  90.25  71.00 103.06   1.24
 68.43  13.97 260.46   1.00  50.00  95.14  90.00  96.00 189.70   1.15
 42.45   7.62 -51.15   1.00  50.00  95.26  90.00  94.00 166.31   1.07
 97.22  57.04  84.18   1.00  49.89  95.67  87.99  71.00  61.22   1.16
 64.50  21.82 160.17   1.00  50.00  95.56  90.00  79.00 102.81   1.05
 24.58  63.36 255.65   1.00  43.77 100.60  60.45  50.00 199.64   1.19
 72.64  96.97 184.37   1.00  61.54 100.06 137.66  12.00  48.11   1.04
 52.51  44.68 139.81   1.00  50.00  95.15  90.00  51.00  70.95   1.01
 30.71  44.34 149.50   1.00  50.23  95.30  91.17  56.00  79.88   1.03
 82.23  31.90 146.54   1.00  50.00  95.85  90.01  84.00  91.24   1.17
 50.54  15.74  19.83   1.00  50.00  95.66  90.00  81.00 106.36   1.01
 10.51  87.06 154.42   1.00  18.58 100.52  45.04  17.00 110.50   1.08
 82.69  94.61 137.02   1.00  62.90 100.05 144.85  21.00  21.97   1.02
 51.34  55.60 265.48   1.00  50.00  95.34  89.75  50.00 180.17   1.26
 62.69  85.20  86.49   1.00  52.86 100.11 119.16  18.00  37.23   1.01
  2.00  24.38 108.03   1.00  50.21  99.21  86.27  91.00  91.63   1.02
 10.16  47.43 -27.17   1.00  50.15  95.46  92.47  73.00 134.99   1.17
 32.54  11.04  64.17   1.00  50.00  95.89  90.00  89.00  90.40   1.03
 71.90  76.76 243.79   1.00  49.79  96.20  92.64  38.00 153.98   1.29
 75.70  33.25 227.00   1.00  50.00  95.68  90.00  82.00 152.73   1.21
 52.56  26.73 -29.44   1.00  50.00  95.40  90.00  73.00 137.79   1.06
  4.50  17.08 243.28   1.00  50.24  95.97  88.79 100.00 179.39   1.10
 10.86  83.41 -35.35   1.00  41.98 100.30  60.34  41.00 102.02   1.16
 85.59  59.86 -18.80   1.00  49.80  97.35  92.55  62.00 122.83   1.20
 79.75  78.74 -55.59   1.00  56.09 100.64 128.49  42.00 186.88   1.30
 17.14  60.28  27.04   1.00  48.56 100.14  77.79  53.00  71.77   1.04
 26.73  78.93 131.98   1.00  38.43 100.44  60.02  25.00  76.01   1.02
 68.65  69.74 245.53   1.00  49.95  95.67  88.02  39.00 160.71   1.22
 12.02  60.69  86.35   1.00  41.52 100.47  60.19  50.00  56.01   1.01
 52.97  22.19 179.35   1.00  50.00  95.69  90.00  75.00 115.73   1.02
 25.82  19.91 223.75   1.00  50.00  95.02  89.80  86.00 155.46   1.09
  2.72   3.63  67.68   1.00  50.00  95.58  89.84 108.00 105.74   1.04
  6.57  97.94 136.40   1.00   6.55 100.82  72.62   3.00  63.85   1.04
 65.63  32.79  81.18   1.00  50.00  95.15  90.00  67.00  64.89   1.04
  1.62  20.00 219.06   1.00  -0.33  19.94 169.65   2.00  49.45   1.02
  6.75  31.07 207.58   1.00  49.39 100.68  75.58  87.00 155.20   1.07
 61.19  91.46 228.28   1.00  50.33 100.64 103.14  17.00 125.95   1.20
 24.53  95.82  72.83   1.00  27.13 100.06  50.51   5.00  22.87   1.01
 88.86  46.49 120.68   1.00  50.00  95.64  90.23  74.00  69.67   1.18
  1.17  72.84  59.51   1.00  28.43 100.71  45.00  39.00  41.59   1.00
 11.86  59.63 -88.31   1.00  50.15  95.50  92.23  76.00 188.01   1.45
 93.95  69.14   7.85   1.00  50.68 100.01 107.18  62.00 112.66   1.17
 75.37  65.83  12.14   1.00  50.05 100.85  99.31  47.00  97.30   1.09
 53.56   6.02 153.87   1.00  50.00  95.10  90.00  90.00 109.67   1.01
 92.29  46.66  42.77   1.00  50.03  95.03  90.02  76.00  79.73   1.18
 91.74   1.16 244.52   1.00  90.65  -0.52 234.51   2.00  10.22   1.00
 69.34  82.12 218.79   1.00  50.45 100.31 103.36  29.00 118.37   1.11
 11.06  70.50 108.60   1.00  35.08 100.61  60.27  39.00  61.80   1.01
 52.06  31.37 -31.89   1.00  50.00  95.84  90.00  69.00 137.90   1.07
 31.97  67.11  98.62   1.00  46.23 100.12  68.21  36.00  47.10   1.00
 60.78  76.03 -31.01   1.00  50.67 100.83 106.83  31.00 140.41   1.16
 49.44  76.47  18.29   1.00  49.81  95.38  88.88  20.00  73.08   1.06
 83.89  67.98  28.25   1.00  50.27 100.57 101.11  52.00  86.61   1.11
 53.83  83.78  -2.53   1.00  50.35 100.26 101.97  19.00 105.85   1.13
  1.95  60.75 103.97   1.00  35.84 100.84  60.01  53.00  68.47   1.01
 22.63  91.99 246.96   1.00  22.38 100.16  47.04  14.00 200.09   1.71
 48.86  69.76  95.97   1.00  49.99  95.66  89.74  26.00  26.66   1.00
 28.52   0.95  15.46   1.00  50.00  95.08  90.00 101.00 121.98   1.05
 66.65  15.51  -8.79   1.00  50.00  95.44  90.00  87.00 128.16   1.07
 87.76  60.57 142.85   1.00  49.98  95.97  88.55  61.00  75.03   1.18
  6.92  21.85 190.80   1.00  50.23  96.52  86.74  91.00 135.20   1.05
 62.91   7.06 146.60   1.00  50.00  95.94  90.00  93.00 106.16   1.04
 51.97  94.75 -82.49   1.00  55.10 100.54 125.48  14.00 208.08   2.13
 72.87  39.85 157.41   1.00  50.00  95.59  89.98  67.00  90.42   1.11
  7.31  75.80 -71.74   1.00  48.11 100.15  75.95  62.00 155.14   1.30
 64.24  50.08 100.83   1.00  50.00  95.83  90.16  50.00  49.10   1.04
 73.83  27.46  -4.31   1.00  50.00  95.17  89.98  79.00 118.50   1.10
 75.99  96.01 -30.17   1.00  78.43 100.70 110.80   7.00 141.07   1.32
 37.86   9.68 246.44   1.00  50.00  95.59  90.03  93.00 178.87   1.07
 80.29  73.02 196.10   1.00  49.85  97.31  94.45  45.00 108.86   1.16
 57.36  36.17 -31.92   1.00  50.00  95.01  90.00  64.00 135.58   1.08
 88.64  90.20 183.09   1.00  55.24 100.56 128.49  38.00  64.84   1.09
 36.18  49.62 147.13   1.00  50.19 100.19  85.05  53.00  81.28   1.01
 28.90  14.31  20.93   1.00  50.00  95.81  90.00  88.00 108.90   1.05
 34.74  13.95 -12.15   1.00  50.00  95.91  90.00  87.00 131.85   1.04
 55.58   5.12  60.25   1.00  50.00  95.83  90.00  92.00  95.63   1.01
 71.16  87.93 126.53   1.00  59.68 100.39 128.49  17.00  17.05   1.00
 46.50  81.54  25.96   1.00  50.22  95.67  90.66  15.00  66.32   1.03
 37.64  13.80 145.29   1.00  50.00  95.65  90.00  84.00  99.55   1.01
  2.55  23.37 262.36   1.00  -0.76  22.09 164.42   4.00  98.01   1.13
 94.30  98.11 -65.89   1.00  98.33 100.68 100.19   7.00 166.15   1.46
 19.53  42.34 103.35   1.00  50.22  99.38  87.16  66.00  66.77   1.02
 46.33  62.59  90.92   1.00  49.98  95.13  89.72  33.00  32.77   1.01
 79.18  71.04 114.99   1.00  50.04 100.71 100.43  44.00  44.06   1.06
 15.71  62.56 243.30   1.00  39.17 100.54  60.01  52.00 188.65   1.16
 98.32  72.32 -22.48   1.00 100.22  72.80  26.14   2.00  48.66   1.02
 86.01  12.91 177.65   1.00  50.00  95.98  90.00 109.00 126.02   1.20
  4.79  64.97 -68.57   1.00  50.09 100.19  82.67  74.00 161.75   1.29
 91.98  17.17 -58.30   1.00  50.00  95.41  90.00 113.00 172.85   1.27
 30.45  67.16 -16.40   1.00  49.34 100.16  75.42  40.00  99.38   1.05
 97.48   3.96  87.04   1.00  50.00  95.32  90.00 124.00 103.01   1.20
 64.09  40.50 -69.45   1.00  50.00  95.98  90.11  66.00 169.52   1.15
 63.03  21.46 136.70   1.00  50.00  95.43  90.00  78.00  88.44   1.04
 39.46  79.61 226.45   1.00  42.16 100.47  70.90  25.00 156.97   1.19
 78.01  70.25  61.44   1.00  50.60 100.49 105.93  43.00  60.37   1.05
 64.39   7.83  47.07   1.00  50.00  95.36  90.00  92.00  98.55   1.04
 43.77  40.70   8.56   1.00  50.00  95.87  89.99  57.00  98.56   1.03
 23.14  73.79 226.58   1.00  37.08 100.64  60.26  36.00 169.05   1.19
 77.25   3.58 109.55   1.00  50.00  95.20  90.00 104.00  97.56   1.09
 58.82  24.62  53.42   1.00  50.00  95.14  90.00  73.00  79.93   1.03
 80.68  30.18  86.27   1.00  50.00  95.06  89.99  80.00  71.86   1.11
 78.13  45.00 209.97   1.00  50.00  95.29  89.97  70.00 133.12   1.21
 67.67   8.66 263.06   1.00  50.00  95.08  90.00 101.00 194.24   1.15
 56.64  20.77 -55.58   1.00  50.00  95.13  90.00  81.00 163.61   1.09
  6.25   2.58  30.29   1.00  50.00  95.60  89.99 112.00 118.88   1.09
 55.68  84.59 135.63   1.00  49.86  99.18  94.39  16.00  44.13   1.02
 59.99  21.06   1.41   1.00  50.00  95.81  90.00  79.00 116.34   1.05
 65.20  32.89  98.34   1.00  50.00  95.35  90.00  67.00  64.82   1.04
 12.47  45.27 267.33   1.00  47.25 100.72  67.69  75.00 210.10   1.15
 39.92   6.19  15.47   1.00  50.00  95.58  90.00  92.00 116.82   1.02
 55.23  74.01  24.63   1.00  49.81  95.27  91.21  23.00  70.10   1.05
 49.39  62.87 181.13   1.00  49.98  95.40  89.73  34.00  97.02   1.04
 69.39  13.69 236.51   1.00  50.00  95.84  90.00  95.00 169.08   1.13
 37.89  52.96 265.90   1.00  49.37 100.08  75.56  56.00 196.42   1.15
 95.82  81.76  62.60   1.00  56.73 100.59 128.50  48.00  78.90   1.11
 81.80  44.45  46.89   1.00  50.02  95.96  90.32  68.00  74.50   1.12
 70.72  23.89 -26.72   1.00  50.00  95.60  90.00  82.00 138.55   1.10
 23.81  28.36 -75.37   1.00  50.00  95.24  89.99  92.00 180.29   1.28
 55.14  94.25 193.62   1.00  50.04 100.52 101.30   9.00  92.67   1.11
 24.14  69.60 -84.51   1.00  50.20  96.64  85.80  55.00 174.40   1.46
 76.85  33.19  26.04   1.00  50.00  95.38  89.97  75.00  93.14   1.11
 76.54  38.42 -11.29   1.00  50.00  95.66  90.14  72.00 119.46   1.14
 56.33  22.06 -31.45   1.00  50.00  95.29  90.00  78.00 141.96   1.06
 39.96   2.04  62.38   1.00  50.00  95.97  90.00  96.00  98.42   1.02
  0.33   4.49 -21.92   1.00  50.00  95.56  90.00 123.00 152.60   1.19
 20.13  60.03  -6.58   1.00  50.13 100.97  83.72  56.00 103.59   1.10
 56.65  55.07  31.68   1.00  50.00  95.00  90.21  42.00  71.16   1.04
